Distance,RussellSpeed,LeclercSpeed,SpeedDifference
187.1775575575574,297.08209182336697,297.0,0.08209182336696585
192.37693415637844,297.34380541055594,297.0,0.3438054105559445
197.57631075519947,297.6055189977449,297.0,0.6055189977449231
202.77568735402053,297.8672325849339,297.0,0.8672325849339018
207.97506395284157,298.0,297.0,1.0
213.1744405516626,298.0,296.81602112316403,1.1839788768359654
218.37381715048363,298.0,295.861033584605,2.1389664153949752
223.57319374930466,298.0,294.9060460460461,3.0939539539539282
228.77257034812573,298.0,293.94072829626464,4.059271703735362
233.97194694694676,298.0,292.78416899351157,5.215831006488429
239.1713235457678,298.0,291.6276096907585,6.372390309241496
244.37070014458882,296.2702443056777,290.47105038800544,5.799193917672255
249.57007674340986,292.72265521839546,289.31449108525237,3.4081641331430887
254.76945334223092,289.1750661311132,285.2696992613053,3.905366869807949
259.9688299410519,285.627477043831,280.1462259704963,5.481251073334704
265.168206539873,282.07988795654876,275.0227526796872,7.0571352768615725
270.36758313869404,278.5322988692665,266.4436428972836,12.088655971982917
275.56695973751505,270.8010310035693,257.0026695994244,13.798361404144885
280.7663363363361,259.8887591295004,247.56169630156512,12.327062827935265
285.96571293515717,248.97648725543146,238.12072300370582,10.855764251725645
291.1650895339782,239.71535697911548,228.67974970584663,11.035607273268852
296.36446613279924,232.45350898076208,220.3703245917031,12.083184389058971
301.56384273162024,225.19166098240876,212.1486919573377,13.042969025071073
306.7632193304413,217.92981298405536,203.92705932297216,14.002753661083204
311.96259592926236,210.66796498570196,195.70542668860662,14.962538297095335
317.16197252808337,203.40611698734864,191.1746252346813,12.231491752667353
322.36134912690443,196.14426898899524,187.6097911014114,8.534477887583847
327.56072572572543,189.54778451921328,184.04495696814152,5.502827551071761
332.7601023245465,186.60936132364722,180.48012283487162,6.129238488775599
337.95947892336756,183.67093812808116,177.42728101664898,6.243657111432185
343.15885552218856,181.55145111778452,174.73794829312087,6.813502824663658
348.3582321210096,180.5115757980203,173.605185010592,6.906390787428279
353.5576087198306,179.2281338156339,173.06106420373865,6.1670696118952435
358.7569853186517,177.70883545883555,172.5169433968853,5.191892061950256
363.95636191747275,176.18953710203718,172.0482904391995,4.141246662837688
369.15573851629375,175.6099366986034,173.01511666625296,2.594820032350441
374.3551151151148,175.1642758472759,173.98194289330647,1.1823329539694214
379.5544917139358,175.62244576036704,174.94876912035997,0.6736766400070735
384.7538683127569,176.6082826154806,175.91559534741347,0.6926872680671181
389.95324491157794,177.59411947059414,179.51998935748912,-1.9258698868949864
395.15262151039894,180.31722168296216,183.22707758263292,-2.9098558996707595
400.35199810922,184.2561433487357,186.6646819454898,-2.408538596754113
405.55137470804107,188.1950650145092,190.10228630834672,-1.907221293837523
410.75075130686207,192.13398668028267,193.53989067120358,-1.4059039909209048
415.95012790568313,196.0729083460562,196.97749503406047,-0.9045866880042581
421.14950450450414,199.4717081613631,200.24515886618303,-0.7734507048199362
426.3488811033252,202.35313607942896,203.44087326350717,-1.0877371840782075
431.54825770214626,205.02545038061297,206.25980650627247,-1.2343561256595024
436.74763430096726,207.6372302535091,208.71979192978006,-1.0825616762709558
441.9470108997883,210.24901012640527,211.17977735328768,-0.9307672268824092
447.14638749860933,212.8607899993014,213.6397627767953,-0.778972777493891
452.3457640974304,215.3831166007635,216.38895753440983,-1.0058409336463399
457.54514069625145,217.50050978580376,219.1877696544436,-1.687259868639842
462.74451729507246,219.61790297084397,221.98658177447734,-2.3686788036333724
467.9438938938935,222.0049502192357,224.56442979322915,-2.559479573993457
473.1432704927145,224.89885185123254,227.1105359670013,-2.211684115768776
478.3426470915356,227.7927534832294,229.1275355096474,-1.3347820264179973
483.54202369035664,230.6866551152263,231.14453505229352,-0.45787993706721863
488.74140028917765,232.73143579263893,232.91347805432537,-0.18204226168643345
493.9407768879987,234.67311170091236,234.49972854210128,0.17338315881107746
499.1401534868197,236.61478760918575,236.06039003288993,0.5543975762958269
504.3395300856408,238.55646351745918,237.17454216120873,1.3819213562504444
509.53890668446184,240.4981394257326,238.28869428952754,2.209445136205062
514.7382832832828,242.39419611322933,239.40284641784632,2.9913496953830077
519.9376598821038,244.27435181134507,240.73856935166444,3.5357824596806324
525.137036480925,246.15450750946084,242.33021524926275,3.824292260198092
530.336413079746,248.0147305244914,243.921861146861,4.092869377630393
535.535789678567,248.8137240826483,245.48504761789889,3.3286764647494067
540.7351662773881,249.61271764080522,246.98848181514836,2.6242358256568536
545.9345428762091,250.4117111989621,248.4919160123978,1.9197951865643006
551.1339194750301,251.4764585048367,249.4610160011201,2.0154425037165993
556.3332960738512,253.28319168589422,250.15736108131935,3.1258306045748725
561.5326726726722,255.08992486695172,250.8537061615186,4.236218705433117
566.7320492714932,256.8966580480092,251.55005124171782,5.3466068062913905
571.9314258703143,258.7033912290667,252.71369969107022,5.989691537996492
577.1308024691353,259.8230686494574,254.73069923371628,5.092369415741132
582.3301790679564,260.80779906590084,256.74769877636237,4.060100289538468
587.5295556667774,261.7925294823442,258.7646983190084,3.0278311633358044
592.7289322655985,262.7772598987876,260.78169786165455,1.995562037133027
597.9283088644195,263.76199031523095,262.1282130389936,1.6337772762373675
603.1276854632405,265.30456504298394,263.3933536781119,1.911211364872031
608.3270620620616,267.0249470058292,264.65849431723024,2.3664526885989403
613.5264386608826,268.74532896867436,265.92363495634856,2.8216940123257928
618.7258152597036,270.46571093151954,267.1887755954669,3.276935336052645
